image_path,text
D:\code\vit-gpt2\bigdata\geoimage_data\geo_599.png,花岗闪长岩包体显微组构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_600.png,石英闪长岩和花岗岩脉显微组构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_601.png,脉岩的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_602.png,脉岩的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_603.png,基性脉岩中捕获锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_604.png,研究区侵入岩的宏观和显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_605.png,岩性的特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_606.png,长英片麻岩的锆石阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_607.png,黑云母片岩的锆石阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_608.png,花岗片麻岩的野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_609.png,锆石的图像和锆石测试结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_610.png,变质侵入杂岩的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_611.png,表性样品显微图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_612.png,花岗岩的锆石阴极图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_613.png,岩石的野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_614.png,岩石的野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_615.png,表性样品显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_616.png,花岗岩的野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_617.png,正长岩中锆石的阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_618.png,似斑状花岗岩和中锆石的阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_619.png,标本的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_620.png,剖面地层序列
D:\code\vit-gpt2\bigdata\geoimage_data\geo_621.png,页岩薄片中的黄铁矿
D:\code\vit-gpt2\bigdata\geoimage_data\geo_622.png,岩石显微照片正交偏光
D:\code\vit-gpt2\bigdata\geoimage_data\geo_623.png,石英岩体显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_624.png,沥青产状特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_625.png,矿体与矿石显微岩相学结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_626.png,石英中流体包裹体显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_627.png,绢云母在样品中的赋存状态
D:\code\vit-gpt2\bigdata\geoimage_data\geo_628.png,表性锆石阴极发光影像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_629.png,金矿的矿物组合类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_630.png,硅质岩蚀变围岩和矿石岩相学对比
D:\code\vit-gpt2\bigdata\geoimage_data\geo_631.png,硅化灰岩蚀变围岩和矿石岩相学对比
D:\code\vit-gpt2\bigdata\geoimage_data\geo_632.png,矿石和流体包裹体样品照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_633.png,样品的同位素组成和矿石结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_634.png,成矿模式图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_635.png,铜矿石中金属矿物的共生关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_636.png,白云石胶结早期白云岩角砾
D:\code\vit-gpt2\bigdata\geoimage_data\geo_637.png,碳酸盐透射光和阴极发光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_638.png,矿石构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_639.png,矿石结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_640.png,花岗斑岩脉的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_641.png,金矿石英脉体及典型矿石手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_642.png,金矿典型硫化物结构及金的赋存状态照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_643.png,锆石阴极发光图像及测试点位置
D:\code\vit-gpt2\bigdata\geoimage_data\geo_644.png,砾岩砂岩典型碎屑的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_645.png,岩部分锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_646.png,辉绿岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_647.png,辉绿岩锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_648.png,岩体野外照片及典型岩相学显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_649.png,表性被测锆石阴极发光图像及
D:\code\vit-gpt2\bigdata\geoimage_data\geo_650.png,墨脱辉长岩的显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_651.png,墨脱辉长岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_652.png,蛇绿岩岩体野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_653.png,蛇绿岩岩体野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_654.png,蛇绿岩岩体镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_655.png,蛇绿岩中铬铁矿化野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_656.png,橄榄岩的显微照片及背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_657.png,铬铁矿的矿石结构类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_658.png,铬铁矿中常见铂族矿物
D:\code\vit-gpt2\bigdata\geoimage_data\geo_659.png,铁矿的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_660.png,铁矿的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_661.png,铬铁矿中的
D:\code\vit-gpt2\bigdata\geoimage_data\geo_662.png,基性变质岩显微结构图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_663.png,基性麻粒岩和混合片麻岩的显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_664.png,混合片麻岩的野外产出特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_665.png,基性麻粒岩中锆石的阴极图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_666.png,副片麻岩野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_667.png,副片麻岩中独居石颗粒形态
D:\code\vit-gpt2\bigdata\geoimage_data\geo_668.png,表性图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_669.png,榴辉岩呈深色透镜体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_670.png,显微照片展现榴辉岩岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_671.png,表性图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_672.png,表性图像示意绿辉石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_673.png,表性图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_674.png,榴辉岩帘石族矿物的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_675.png,岩体和小草湖岩体野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_676.png,方解石显微构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_677.png,变形花岗岩脉
D:\code\vit-gpt2\bigdata\geoimage_data\geo_678.png,野外地质特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_679.png,野外矿化变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_680.png,岩芯和薄片面理
D:\code\vit-gpt2\bigdata\geoimage_data\geo_681.png,岩芯和薄片构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_682.png,岩芯和薄片矿化变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_683.png,样品独居石颗粒图像及和元素成分面扫描图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_684.png,石榴云母片岩样品
D:\code\vit-gpt2\bigdata\geoimage_data\geo_685.png,样品石榴石变斑晶图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_686.png,研究区重要岩性类型地表露头特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_687.png,地质特征的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_688.png,地质特征的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_689.png,磁铁矿显微镜下地质特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_690.png,表性的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_691.png,云母的晶体结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_692.png,榴辉岩和蓝片岩中发育的脉体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_693.png,与作用天后黄铁矿表面的两种侵蚀坑
D:\code\vit-gpt2\bigdata\geoimage_data\geo_694.png,花岗岩风化壳中不同特征的管状埃洛石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_695.png,赤铁矿的显微镜或手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_696.png,隐晶质赤铁矿矿石中石英扫描电镜图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_697.png,褐帘石的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_698.png,外加温电阻炉和温控仪
D:\code\vit-gpt2\bigdata\geoimage_data\geo_699.png,绿帘石样品及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_700.png,原位实验设备以及绿帘石样品
D:\code\vit-gpt2\bigdata\geoimage_data\geo_701.png,石榴石十字石蓝晶石白云母片岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_702.png,表性锆石颗粒
D:\code\vit-gpt2\bigdata\geoimage_data\geo_703.png,岩石样品的显微岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_704.png,锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_705.png,石榴黑云片岩野外照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_706.png,石榴石变斑晶光成分扫描图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_707.png,锆石谐和图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_708.png,石榴斜长角闪岩的野外和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_709.png,石榴斜长角闪岩中锆石的阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_710.png,岩体野外露头
D:\code\vit-gpt2\bigdata\geoimage_data\geo_711.png,辉长岩和脉岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_712.png,岩体样品野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_713.png,侵入岩正交偏光显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_714.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_715.png,花岗岩体
D:\code\vit-gpt2\bigdata\geoimage_data\geo_716.png,花岗岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_717.png,岩石的正交偏光显微照片和背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_718.png,富碱斑岩的野外产状与镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_719.png,辉绿岩的野外露头与镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_720.png,辉绿岩的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_721.png,辉绿岩的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_722.png,各类型岩石的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_723.png,标本的显微镜及背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_724.png,中可见铀矿物在微区尺度上呈多
D:\code\vit-gpt2\bigdata\geoimage_data\geo_725.png,岩浆岩标本和及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_726.png,暗色微粒包体中的不平衡结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_727.png,岩体中暗色微粒包体的野外露头特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_728.png,暗色微粒包体及寄主岩的岩石学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_729.png,暗色微粒包体与寄主岩的接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_730.png,花岗闪长岩的标本和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_731.png,帕阿岩基闪长质包体锆石颗粒图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_732.png,岩心的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_733.png,含矿二长花岗斑岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_734.png,主要侵入岩的手标本及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_735.png,不同类型蚀变特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_736.png,矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_737.png,脉体发育特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_738.png,矿石及脉体的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_739.png,主要矿物组合及矿石组构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_740.png,花岗闪长岩样品的岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_741.png,研究区基性岩样品野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_742.png,辉长岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_743.png,杂岩的野外和镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_744.png,杂岩锆石阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_745.png,典型流纹质岩石岩相照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_746.png,辉绿岩及闪长岩野外露头照片及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_747.png,富碱岩浆岩正交偏光下显微镜照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_748.png,空间产出的关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_749.png,全景及典型岩相照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_750.png,花岗闪长斑岩和二长花岗斑岩锆石阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_751.png,中酸性岩与暗色包体的野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_752.png,矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_753.png,含矿斑岩锆石样品阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_754.png,岩石样品的显微岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_755.png,侵入杂岩体的野外特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_756.png,侵入杂岩体的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_757.png,锆石阴极发光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_758.png,增生杂岩显微构造照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_759.png,增生杂岩露头典型照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_760.png,构造变形露头和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_761.png,构造变形不同类型褶皱野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_762.png,布丁状石英脉和第二期构造线理
D:\code\vit-gpt2\bigdata\geoimage_data\geo_763.png,岩体岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_764.png,表性锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_765.png,铀矿物手标本和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_766.png,样品溶解残余陆源碎屑物质
D:\code\vit-gpt2\bigdata\geoimage_data\geo_767.png,地震剖面构造解释图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_768.png,野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_769.png,构造带生长地层野外典型露头
D:\code\vit-gpt2\bigdata\geoimage_data\geo_770.png,藻云岩叠层石及膏岩
D:\code\vit-gpt2\bigdata\geoimage_data\geo_771.png,雷段的不同类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_772.png,海域片麻岩岩石类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_773.png,海域片麻岩储层储集空间类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_774.png,斜长石在不同温度下溶蚀模拟实验
D:\code\vit-gpt2\bigdata\geoimage_data\geo_775.png,钾长石在不同温度下溶蚀模拟实验
D:\code\vit-gpt2\bigdata\geoimage_data\geo_776.png,风化淋滤型储集空间
D:\code\vit-gpt2\bigdata\geoimage_data\geo_777.png,粘土矿物胶结物电镜特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_778.png,储层岩石颗粒大小及分选性
D:\code\vit-gpt2\bigdata\geoimage_data\geo_779.png,储层岩石接触关系及胶结类型图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_780.png,储层岩石磨圆度特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_781.png,砂岩压实作用的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_782.png,砂岩石英次生加大镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_783.png,砂岩方解石胶结偏光镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_784.png,砂岩铁质胶结物
D:\code\vit-gpt2\bigdata\geoimage_data\geo_785.png,主要基岩岩心照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_786.png,储层主要特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_787.png,储层主要特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_788.png,组沉积相类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_789.png,地层界面及岩心照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_790.png,地震剖面及沉积充填特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_791.png,地震剖面及沉积充填特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_792.png,碳酸盐岩储层段均方根振幅属性分析图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_793.png,油田油藏剖面图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_794.png,矿石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_795.png,典型矿石类型
D:\code\vit-gpt2\bigdata\geoimage_data\geo_796.png,霓长岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_797.png,矿脉和典型矿石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_798.png,矿石显微照片和背散射图片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_799.png,岩体采样露头及磷灰石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_800.png,杂岩体变质岩原岩恢复判别图解
D:\code\vit-gpt2\bigdata\geoimage_data\geo_801.png,花岗斑岩的野外露头及镜下显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_802.png,石榴子石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_803.png,铜钼异常矿化照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_804.png,铁氧化物手标本及显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_805.png,典型矿化样式
D:\code\vit-gpt2\bigdata\geoimage_data\geo_806.png,矿石显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_807.png,金矿不同成矿阶段矿石野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_808.png,典型蚀变矿化野外及手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_809.png,典型蚀变矿化显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_810.png,脉岩的野外产状与岩相学特征图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_811.png,不同阶段矿物组合
D:\code\vit-gpt2\bigdata\geoimage_data\geo_812.png,矿石组构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_813.png,岩浆岩野外地质照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_814.png,岩浆岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_815.png,岩浆岩的锆石阴极发光
D:\code\vit-gpt2\bigdata\geoimage_data\geo_816.png,泽错岩体野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_817.png,表性的岩石样品显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_818.png,样品显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_819.png,长枪穹隆里伍群部分碎屑锆石阴极发光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_820.png,蚀变矿化特征典型照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_821.png,玄武岩野外露头和显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_822.png,石榴云母片岩手标本及显微岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_823.png,石榴云母片岩野外露头及岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_824.png,片岩野外露头及岩石学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_825.png,片岩的手标本及岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_826.png,泥质片麻岩野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_827.png,泥质片麻岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_828.png,岩石样品的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_829.png,样品的显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_830.png,样品的显微结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_831.png,样品的扫描电镜观测结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_832.png,花岗闪长岩显微镜岩相学特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_833.png,表性块状似层状条带状矿石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_834.png,铜矿典型矿石结构显微图片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_835.png,金矿地质图和剖面图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_836.png,矿石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_837.png,稀有金属伟晶岩绿柱石的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_838.png,主要岩性手标本及其对应镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_839.png,岩体侵位关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_840.png,热液蚀变显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_841.png,脉系手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_842.png,绿帘石的显微结构和成分特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_843.png,角闪石结构的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_844.png,黄铁矿与含炭物质共生反射光显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_845.png,地表氧化矿原生矿及赋矿围岩特
D:\code\vit-gpt2\bigdata\geoimage_data\geo_846.png,含矿斑岩和矿石的手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_847.png,花岗斑岩的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_848.png,花岗斑岩锆石和磷灰石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_849.png,角闪辉长岩中的锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_850.png,岩体的标本照片及薄片镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_851.png,超基性岩的背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_852.png,岩露头照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_853.png,样品和样品的锆石图像测年点
D:\code\vit-gpt2\bigdata\geoimage_data\geo_854.png,比马组砂岩的显微镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_855.png,表性样品的磁滞回线
D:\code\vit-gpt2\bigdata\geoimage_data\geo_856.png,石榴云母片岩的野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_857.png,花岗岩野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_858.png,主要岩石组合的野外及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_859.png,地块主要岩石组合的野外及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_860.png,地块构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_861.png,地块主要岩石组合的野外及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_862.png,地块构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_863.png,主要岩石组合的野外及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_864.png,花岗岩的野外照片及显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_865.png,长城系变质沉积岩的锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_866.png,底部堆积的照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_867.png,岩组的野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_868.png,表性锆石阴极发光图像和分析点位
D:\code\vit-gpt2\bigdata\geoimage_data\geo_869.png,锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_870.png,岩体野外照片和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_871.png,凝灰岩野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_872.png,凝灰岩野外及正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_873.png,凝灰岩样品锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_874.png,群碎屑沉积岩野外产状及镜下显微
D:\code\vit-gpt2\bigdata\geoimage_data\geo_875.png,群碎屑沉积岩中典型碎屑锆石的阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_876.png,岩典型野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_877.png,岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_878.png,砂岩野外露头和显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_879.png,野外特征及微观特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_880.png,野外沉积的特征与镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_881.png,样品的野外和微观特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_882.png,深变质岩带内露头尺度岩石变形构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_883.png,片麻岩的构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_884.png,变基性岩显微构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_885.png,变泥质岩矿物组合及剪切变形构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_886.png,变泥质岩矿物组合及剪切变形构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_887.png,矽卡岩类型及矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_888.png,产出的铀矿物
D:\code\vit-gpt2\bigdata\geoimage_data\geo_889.png,表性区域在晶轴方向上与高铀酸钙
D:\code\vit-gpt2\bigdata\geoimage_data\geo_890.png,典型野外构造照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_891.png,脆韧性剪切带及蚀变带显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_892.png,典型铀矿化样品背散射电子图像及电子探针分析
D:\code\vit-gpt2\bigdata\geoimage_data\geo_893.png,野外照片显示下的花岗岩
D:\code\vit-gpt2\bigdata\geoimage_data\geo_894.png,表性基性岩脉的岩相学照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_895.png,矿石的镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_896.png,脉石包裹体镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_897.png,脉石包裹体测温特征直方图
